Gene,log2FC,pvalue,n_g12d,n_wt,FDR
OR2T34 (127068),0.0,,13,38,
OR52L1 (338751),-0.0026234843914554984,0.5862030063081944,13,38,
EPHA10 (284656),0.34010489616713957,0.27882051751158987,13,38,
SPDYE4 (388333),-0.0022122174944335395,0.32380587235541836,13,38,
CCDC125 (202243),-0.02308738695820889,0.8834762076442899,13,38,
REC114 (283677),-0.0067010951163802455,0.0315092825495939,13,38,
BOLA2 (552900),-0.05578328548656275,0.7018512586372749,13,38,
BCOR (54880),-0.012367746316290784,0.95610133306378,13,38,
JRKL (8690),-0.058922224021334735,0.7521078123999063,13,38,
CABCOCO1 (219621),0.005581340522071092,0.788663494668085,13,38,
GBP6 (163351),-0.17354257934528378,0.23457972539785574,13,38,
KIAA2026 (158358),0.1361669591786101,0.4040555598888609,13,38,
OVCH2 (341277),0.2654629832003812,0.40106652941654974,13,38,
SYNDIG1L (646658),0.009106618052722119,0.6715715524586352,13,38,
FHL3 (2275),0.2924047356481023,0.2816571077654839,13,38,
OR56A4 (120793),-0.005194158890887195,0.08386230738639672,13,38,
PMCH (5367),0.0376880537551154,0.3154576790613474,13,38,
TMEM89 (440955),-0.017698251392769565,0.7692361330559083,13,38,
C19orf71 (100128569),0.27400041574674927,0.21100524296202128,13,38,
CCDC159 (126075),0.03670753964175777,0.8666320937955966,13,38,
RIPK4 (54101),0.36575233625583703,0.23331824115308597,13,38,
LRIT3 (345193),0.06231048865475869,0.27365425845227737,13,38,
NPIPA1 (9284),-0.19749563723637387,0.5483160562874583,13,38,
SF3A3 (10946),-0.03130320205481851,0.7827528211029173,13,38,
TFDP3 (51270),0.006432005123245289,0.33614133741064633,13,38,
TRIM61 (391712),-0.08100843765332069,0.24000982281648212,13,38,
GRIN2A (2903),-0.017182748218314687,0.03585294468180866,13,38,
URAD (646625),-0.5841440455924073,0.0339428769250813,13,38,
GTF2H2C (728340),-0.10242806529733084,0.6229043565191326,13,38,
ASB7 (140460),-0.029833437415196506,0.8555080169952098,13,38,
SH2D7 (646892),0.012265068244236475,0.6432368116405396,13,38,
TREX2 (11219),-0.12794521674398296,0.3031527059291717,13,38,
GPR132 (29933),0.11075385226977391,0.5444848585468796,13,38,
MX2 (4600),1.1684979655514214,0.08522918306849213,13,38,
EP400 (57634),-0.0165472213806499,0.9289844382290234,13,38,
MEX3B (84206),-0.23602680369127843,0.3988935957523392,13,38,
TENT5C (54855),-0.23827188523510767,0.32876240749219876,13,38,
COA5 (493753),-0.1784241351301663,0.18391387993003175,13,38,
UTP11 (51118),-0.06167660196968949,0.6978736624945943,13,38,
PSMG1 (8624),-0.16938247284220953,0.5444512540072108,13,38,
PRR14L (253143),0.0779616570514845,0.7467622172570978,13,38,
KLRC4 (8302),-0.115054852276472,0.2747699769273332,13,38,
ACSM5 (54988),-0.0005115238449392243,0.9291899769074359,13,38,
C10orf120 (399814),-0.0007518197946518657,0.32380587235541847,13,38,
IZUMO1R (390243),0.12442946675522742,0.05691600450578786,13,38,
SERHL2 (253190),0.02404223768765934,0.8480337848190311,13,38,
PCBP3 (54039),0.03800334269430705,0.88954883683306,13,38,
PGPEP1L (145814),0.18155132839542182,0.23700950750497687,13,38,
SETD3 (84193),-0.27995310163564735,0.04323909608763162,13,38,
TNFAIP8L3 (388121),0.05158398257153918,0.7748291073396563,13,38,
ZNRF3 (84133),0.5090865906658482,0.15129203535823244,13,38,
FBXL7 (23194),-0.08949220269314499,0.23008770193787448,13,38,
TANGO2 (128989),0.1504313956123431,0.49585187799537034,13,38,
H3C13 (653604),-0.12848682621612506,0.4712823017086474,13,38,
SFXN4 (119559),-0.1259280130319862,0.6283208808231309,13,38,
GKN2 (200504),-0.054406163728908934,0.12929297728704608,13,38,
FAM167B (84734),-0.07201238895006395,0.5694682871313291,13,38,
MRPL54 (116541),-0.004071902530392357,0.9814119334453751,13,38,
ZNF438 (220929),-0.19984757797393904,0.33466290314882796,13,38,
HMCES (56941),0.3708839997834392,0.0411233000716457,13,38,
CCR3 (1232),0.4210330178489431,0.27211398062591796,13,38,
DGCR6 (8214),0.07351850699264473,0.8492640668383421,13,38,
GOLGA8G (283768),-0.00685156167702725,0.3986931209297815,13,38,
PRR32 (100130613),-0.07670352679305915,0.34155354598796617,13,38,
TP53TG3 (24150),-0.08718039052223392,0.27346874923596787,13,38,
RP1L1 (94137),0.06336906353331279,0.19074300247569514,13,38,
KRTAP8-1 (337879),-0.003271793026373729,0.32380587235541813,13,38,
HOATZ (399949),0.005324379595154645,0.8769053676330847,13,38,
ZNF530 (348327),-0.11314900883428725,0.7238131997068329,13,38,
NDUFB1 (4707),-0.06563478808916656,0.7530256623080661,13,38,
MARCHF11 (441061),-0.008151682377702219,0.45436268538690416,13,38,
KLHL25 (64410),0.19148024804378716,0.3542873433151458,13,38,
TAFA1 (407738),0.12845180035925582,0.3152501668073101,13,38,
TRMT12 (55039),0.18306324030121557,0.615260617832339,13,38,
PSG9 (5678),-0.028130257684634397,0.8244831000832828,13,38,
GPR1 (2825),0.006581663968531881,0.9798050969085981,13,38,
BMP8A (353500),0.36712080805934993,0.14778682537855883,13,38,
ALYREF (10189),0.09991298817250804,0.5220440864694788,13,38,
RFLNB (359845),0.044503066337048924,0.888832767461955,13,38,
EFHC2 (80258),-0.14685175559282287,0.02945498538858853,13,38,
NOG (9241),0.3391087777800327,0.2437169607303896,13,38,
MRGPRX2 (117194),-7.587101643848591e-05,0.9792813621744704,13,38,
UPP1 (7378),-0.0058753079929507734,0.98869679228753,13,38,
OR4N4 (283694),-0.003341808156903037,0.16074106754693038,13,38,
IFNL2 (282616),0.29086760355940394,0.1237157137153866,13,38,
OPCML (4978),-0.033232821819024067,0.35629957813293733,13,38,
TRIM52 (84851),-0.15446374934060536,0.6364548976134411,13,38,
LHFPL6 (10186),0.09454611300808524,0.8283143151060572,13,38,
CMTM4 (146223),0.09515252843599331,0.6943727992368435,13,38,
TMEM50A (23585),-0.08769199954441653,0.62485190792237,13,38,
FIGLA (344018),-0.008042948771760105,0.09295863073305946,13,38,
ASCL2 (430),0.16045806633843762,0.8302375339158822,13,38,
TBK1 (29110),-0.18894833613382822,0.2438947407479179,13,38,
CBX6 (23466),-0.31077167942529416,0.5482508079464528,13,38,
MACC1 (346389),0.5975560966138351,0.10626918460987052,13,38,
ACSM2A (123876),-0.00375914147918189,0.5833749942193587,13,38,
TBL3 (10607),0.2997322744845041,0.12388413430382421,13,38,
BPY2 (9083),0.0060887110389880985,0.36564269182846776,13,38,
ACP7 (390928),0.37935784614026946,0.2799361878972547,13,38,
KREMEN1 (83999),-0.2854591533905739,0.5013759747220977,13,38,
TRAIP (10293),-0.13150899045311393,0.404830235883185,13,38,
CHEK2 (11200),0.01095000272935831,0.9643283590326515,13,38,
FOXL2 (668),0.09195358598975623,0.5763589682189534,13,38,
AIFM3 (150209),0.25172268242531626,0.7039576361298467,13,38,
KCTD16 (57528),0.01647348001414197,0.7077591927137838,13,38,
B3GALT5 (10317),0.6571443604882479,0.21352187861392974,13,38,
ZNF703 (80139),0.0891828820318441,0.8524345973804076,13,38,
SLC35F3 (148641),0.09576613380077803,0.5546083107955139,13,38,
KCTD8 (386617),-0.041515257888282045,0.10760691608918319,13,38,
TUBA8 (51807),-0.03506051868560833,0.7743058266368865,13,38,
NPIPA5 (100288332),0.1561220037972335,0.7158961040701313,13,38,
BPY2B (442867),0.0060887110389880985,0.36564269182846776,13,38,
EMILIN3 (90187),-0.10346317615895681,0.11943620681126134,13,38,
OLFML1 (283298),-0.16646938521321644,0.10054825652531721,13,38,
FAM162B (221303),-0.02699218629390218,0.10941091427701471,13,38,
RBM12B (389677),-0.1549258973682459,0.399531090029987,13,38,
CCR4 (1233),-0.0038736926706911257,0.834534383954179,13,38,
LIN9 (286826),0.07956338205155511,0.6584246302189634,13,38,
BTBD9 (114781),0.15496108281207155,0.4643823122476385,13,38,
NUDT14 (256281),0.27675716745355494,0.24192039170617655,13,38,
ANKRD45 (339416),0.032900401069702684,0.30923271629153215,13,38,
CFAP91 (89876),-0.18208976812132063,0.31036668877404244,13,38,
PNMA3 (29944),0.041787918311324106,0.3339073232857941,13,38,
GPR39 (2863),0.5313514649227207,0.04097492380403595,13,38,
FAM3B (54097),-0.0417508149408099,0.9426187424697667,13,38,
ZNF730 (100129543),0.13545338892271686,0.4439857790412347,13,38,
KIRREL1 (55243),-0.15434047319845035,0.7776102956809514,13,38,
IQGAP3 (128239),0.2529244258169365,0.47705092415224293,13,38,
CNGA2 (1260),-0.0030110011195908608,0.03043064766951004,13,38,
TOB2 (10766),0.1825579553973311,0.3267730920006905,13,38,
SCN5A (6331),0.23325030293999705,0.4884583334729755,13,38,
ARSI (340075),-0.029217576249875782,0.5996959934385895,13,38,
UTY (7404),0.140942687459635,0.610873539135205,13,38,
SRARP (149563),-0.010086658110228606,0.5951625064033315,13,38,
TTC32 (130502),-0.3537339567596094,0.04519718482833276,13,38,
LRRC55 (219527),0.05514487830768229,0.36614157719569074,13,38,
DNAH2 (146754),0.4203652849766435,0.07615233204086105,13,38,
SH2D1A (4068),0.020557164115321498,0.6072331331297998,13,38,
SDR42E2 (100288072),-0.002105425359636353,0.7626601548358505,13,38,
PRKX (5613),0.09050253605812664,0.7307427034322136,13,38,
KMT5A (387893),-0.022767304185234316,0.9203007599292103,13,38,
KCNH8 (131096),-0.7487909787650453,0.001173446492919445,13,38,
SMTN (6525),0.07519220641175473,0.8287125627610101,13,38,
NPW (283869),-0.703121270101764,0.017714184527497664,13,38,
PP2D1 (151649),-0.05065590180469831,0.06684867631051498,13,38,
COA3 (28958),0.12087286970798772,0.5593609465715561,13,38,
NPB (256933),-0.010826635051332412,0.9571171684744961,13,38,
ST6GALNAC3 (256435),-0.08891593362519984,0.6333415745026889,13,38,
PTP4A2 (8073),0.055010186488972046,0.6801636332132025,13,38,
ACTG1 (71),0.08394974728330418,0.6483152471719842,13,38,
TMPRSS2 (7113),0.7360967875549291,0.21565558855212474,13,38,
DENND5A (23258),0.10934365256974132,0.776182950786955,13,38,
OR2T10 (127069),-0.0014890402201675659,0.32380587235541813,13,38,
KRTAP20-2 (337976),-0.00824636735242681,0.16909899660168143,13,38,
CTAG1B (1485),0.014516135478387482,0.7180145308042303,13,38,
DIABLO (56616),0.030342001282458675,0.7485032915816654,13,38,
VPS33B (26276),0.08629103114521008,0.5480374194615515,13,38,
TBX1 (6899),-0.01587049922882028,0.9247852972039324,13,38,
ADAP2 (55803),0.3175680265183052,0.34694191610237124,13,38,
UQCR10 (29796),0.019040214771979258,0.914181680914844,13,38,
FAM120C (54954),-0.09185596201681312,0.6217875377620627,13,38,
TRIML1 (339976),-0.021197859969049673,0.16453555560718514,13,38,
EIF3C (8663),-0.07861263732204549,0.6995061874651114,13,38,
CLDN5 (7122),-0.03521608982804679,0.5658926930636952,13,38,
NIPSNAP1 (8508),0.23511943048949302,0.37024364948515953,13,38,
OR4F6 (390648),-0.0007518197946518657,0.32380587235541847,13,38,
CNTN2 (6900),0.0175637155549902,0.37310415060347424,13,38,
SPRR4 (163778),0.009469262308541136,0.6753993681404353,13,38,
LRTOMT (220074),0.45458453555006484,0.10462998701686996,13,38,
OR10J5 (127385),-0.0011222194054866764,0.32380587235541813,13,38,
KCNQ3 (3786),0.015882911708808636,0.8251675035822983,13,38,
ADRA2C (152),0.3825056688997437,0.36168456010536154,13,38,
NR2C2AP (126382),0.1749801589782134,0.33721391219184227,13,38,
C1QTNF12 (388581),0.08819227593479506,0.7559385634626531,13,38,
CRELD2 (79174),0.4178887179906132,0.16334947203665057,13,38,
OR1D2 (4991),0.0,,13,38,
SCFD2 (152579),0.08193293358095133,0.7000770301447043,13,38,
UBE2F (140739),0.13402942354089475,0.5145124860367898,13,38,
KCNJ12 (3768),-0.17162898137441648,0.08790705427252897,13,38,
GPR173 (54328),-0.149073519833483,0.38566067108685764,13,38,
PPP1R2 (5504),-0.14072430010702242,0.4774929746905675,13,38,
TSPYL2 (64061),-0.2750436278103501,0.39110165231720584,13,38,
GOLGA6L4 (643707),0.03033351125435957,0.8874846950479408,13,38,
PGP (283871),0.0954748552200293,0.6432867287591988,13,38,
SNRNP35 (11066),0.13282877918468827,0.35395371655794894,13,38,
DGAT2L6 (347516),-0.008777718978326444,0.07602165850189158,13,38,
IRAK1 (3654),0.02757230797305077,0.8985762355436386,13,38,
CMSS1 (84319),-0.45896761398136565,0.01515963808686151,13,38,
OLIG1 (116448),0.039747736386075566,0.44421373842882184,13,38,
PCDH9 (5101),-0.0670852430157082,0.724784715763281,13,38,
ACOT1 (641371),0.2732337105722751,0.37867451774634553,13,38,
OAF (220323),0.5065102060218347,0.0902600321828849,13,38,
ALDH1A3 (220),1.3107918284102866,0.0763094318401656,13,38,
H2AC20 (8338),-0.037762500051896186,0.9168101768895527,13,38,
KCNK12 (56660),-0.06599667852971734,0.09619248647713294,13,38,
H2AC21 (317772),-0.04551742216325311,0.6040747491268665,13,38,
POU6F1 (5463),-0.1633033060781235,0.4090338806421221,13,38,
DEFB108B (245911),0.0019760018115598556,0.8937698424224301,13,38,
TM2D3 (80213),0.10642419356232935,0.6605246906301883,13,38,
TSSC4 (10078),0.14481228844106475,0.38849131166254136,13,38,
TACSTD2 (4070),0.4930445164452575,0.6335529711581201,13,38,
CLECL1 (160365),0.010938112866675169,0.7722052210183143,13,38,
SIX6 (4990),-0.0007846010331596963,0.5696902878660673,13,38,
PRKD1 (5587),-0.028569993898715007,0.9197819576397834,13,38,
CCSER1 (401145),0.06013927592724899,0.8099774962096218,13,38,
ZDHHC23 (254887),0.34486819123670065,0.1499686684198957,13,38,
MROH7 (374977),0.32483031916469246,0.18397341205642048,13,38,
S100A7A (338324),-0.0026656562797197103,0.294922434346382,13,38,
SRPK3 (26576),0.09266082828692468,0.6651569338197714,13,38,
GDF3 (9573),0.0027126069754695083,0.7434112724413329,13,38,
IQCF2 (389123),-0.001852350733984158,0.32380587235541813,13,38,
SLIT3 (6586),-0.14569652391723187,0.2028706272703837,13,38,
EFNA5 (1946),0.2677433158570943,0.5579811016520904,13,38,
MRGPRE (116534),0.004695982390864897,0.6981159786816956,13,38,
KRTAP19-1 (337882),-0.0326463866433504,0.39429885937083464,13,38,
H1-5 (3009),-0.1845609168454999,0.06711424843883704,13,38,
SPATA32 (124783),0.08630826964438679,0.3313475557542124,13,38,
PKP3 (11187),0.6099739785368312,0.08018016773107793,13,38,
MAP7D2 (256714),0.6794116392754588,0.26154900524044206,13,38,
CSF1 (1435),-0.27266210832226134,0.3648546402338637,13,38,
COLEC10 (10584),0.008039007844442891,0.8795112407796744,13,38,
ACTRT3 (84517),0.2180964296732274,0.22428415743929497,13,38,
PLA2G6 (8398),0.25931461012866963,0.46214153672869307,13,38,
MAML2 (84441),0.44589698277239087,0.06442927789641661,13,38,
PABPC1L2B (645974),-0.0014890402201675659,0.32380587235541813,13,38,
A3GALT2 (127550),-0.0004428133383434212,0.9289990581009784,13,38,
OR4N5 (390437),0.0011042533059284615,0.3370490579535843,13,38,
SS18L1 (26039),-0.16572212953484522,0.5851292860846374,13,38,
KCND2 (3751),-0.04518324495090956,0.6747504617485957,13,38,
TOP1MT (116447),-0.31333433326732596,0.19395941818069315,13,38,
COPB2 (9276),0.01224770665509034,0.9377935028668383,13,38,
LRRC19 (64922),-0.05336389555647947,0.8748048487114346,13,38,
THAP7 (80764),0.05209231630412692,0.83925839486893,13,38,
KNTC1 (9735),0.010344931416591763,0.9698441422899765,13,38,
CCR10 (2826),-0.27731191856524623,0.2438104363063728,13,38,
NCMAP (400746),-0.001992760041532815,0.9922809904788472,13,38,
BPIFC (254240),0.04739676131854908,0.40466835296444525,13,38,
WDR27 (253769),0.010302498590212483,0.9783737102265262,13,38,
TXNRD2 (10587),0.40380660043011485,0.10168657922997867,13,38,
C1QTNF8 (390664),0.02069795857911122,0.5993469683426003,13,38,
OR56A3 (390083),-0.036747463817609606,0.3037395952700754,13,38,
FOXO4 (4303),0.1582009830766986,0.6264606950874014,13,38,
POU3F2 (5454),-0.13357624366747833,0.08554464772033536,13,38,
PTP4A3 (11156),-0.16144320414147728,0.6056449623175267,13,38,
FOXD4L1 (200350),-0.015683595659665484,0.7510133472008351,13,38,
TMEM255B (348013),0.07777101625602989,0.867005269894007,13,38,
PROS1 (5627),-0.35139177188966864,0.4909423407330574,13,38,
GAST (2520),0.001648691318778539,0.9951633983099086,13,38,
NUTM1 (256646),0.018617404494220873,0.19470757688680018,13,38,
HDDC3 (374659),-0.120035280207202,0.5005858968140272,13,38,
BEX5 (340542),-0.15396002597097702,0.7055845290908083,13,38,
ZFP1 (162239),-0.1425941821574237,0.431854905648823,13,38,
CEND1 (51286),-0.06489250636329769,0.7269404177715704,13,38,
C6orf58 (352999),-0.05362248239839551,0.4991239021947219,13,38,
DHRS7C (201140),0.0,,13,38,
DUSP8 (1850),0.0707744894071971,0.7727084156250893,13,38,
SOCS3 (9021),-0.29800739053676306,0.37708920507861377,13,38,
SPEM2 (201243),0.008452247225462929,0.5265254521093745,13,38,
SLITRK6 (84189),0.12409192767680866,0.7817323996163066,13,38,
PIWIL3 (440822),-0.005942534506559078,0.10184850503395872,13,38,
LPAR5 (57121),0.82828823251839,0.044743726046358796,13,38,
XPOT (11260),-0.5672264227680701,0.0036088597735656823,13,38,
STING1 (340061),1.3704482229502672,0.0028255922627638914,13,38,
PDE4B (5142),-0.5299321427538566,0.10737436127928403,13,38,
TAFA3 (284467),-0.006556284599459811,0.9440771599506096,13,38,
C14orf180 (400258),0.028822314649264904,0.43114490060672994,13,38,
SNN (8303),0.2760611312964776,0.31340894464956376,13,38,
KCNH7 (90134),-0.07018746543179773,0.42689002717903723,13,38,
NELL2 (4753),0.4857054142260142,0.33697590882910555,13,38,
KRBA2 (124751),-0.07141114817663019,0.66336287727854,13,38,
MED12 (9968),0.21014252921139054,0.4579032258967205,13,38,
ZNF93 (81931),-0.2785389210338467,0.41188779629817895,13,38,
SEPTIN9 (10801),0.26139831052889395,0.3561800043484985,13,38,
PRSS55 (203074),-3.607534394590604e-05,0.9867682678526797,13,38,
ODF4 (146852),-0.0033630794203061086,0.09470908922720497,13,38,
FOXD4L4 (349334),0.09132317341184741,0.21751779152905693,13,38,
CDCA2 (157313),0.086469258276761,0.7250483684795446,13,38,
RALYL (138046),-0.05739102905955593,0.21472021003703834,13,38,
AMER1 (139285),-0.1085280360529659,0.6759896640386565,13,38,
ZBTB40 (9923),-0.048419381014486174,0.8551854594558874,13,38,
H2BC21 (8349),-0.11451788521225081,0.6418556060901388,13,38,
CLDN6 (9074),-0.31179551353381574,0.27285457526613405,13,38,
OR51M1 (390059),0.005031713067790375,0.43066775312318617,13,38,
SEPTIN5 (5413),-0.22079223254756974,0.6560383231833786,13,38,
EIF4ENIF1 (56478),-0.024730552796374816,0.9014127120358332,13,38,
LRRC26 (389816),0.09458098706663332,0.7761075953546626,13,38,
SERINC4 (619189),-0.016879825984322597,0.40361426982333837,13,38,
RNLS (55328),0.9241443720369626,0.04970919264424598,13,38,
KRTAP6-1 (337966),0.0,,13,38,
APOBR (55911),0.5905267863354213,0.21286438486595513,13,38,
FAM110C (642273),-0.0017375947534734593,0.995644509659577,13,38,
DDX53 (168400),0.1261799317697838,0.4125923022177843,13,38,
ATL3 (25923),0.36328823916108366,0.1190996801369371,13,38,
NDUFA12 (55967),-0.07697240999192712,0.7375967736155353,13,38,
SMIM10 (644538),0.1290401934957891,0.7621064263534929,13,38,
TCTE3 (6991),-0.0005525670811936667,0.997791743113657,13,38,
UBE2G2 (7327),-0.08444515665357244,0.7825881670315771,13,38,
SATL1 (340562),-0.02662274627686409,0.2889018725193644,13,38,
OSBP2 (23762),0.44178484099607873,0.10153913346580992,13,38,
TRARG1 (286753),-0.0021965990179697004,0.547485703743295,13,38,
PRR23B (389151),-2.9059297524433158e-05,0.9820293036750197,13,38,
ZBTB7C (201501),0.45602557926282894,0.29957026295486966,13,38,
APOO (79135),-0.20520556472908424,0.28488552585088867,13,38,
PRR16 (51334),-0.059023180553183396,0.383750168546629,13,38,
TMED9 (54732),0.44435319956293107,0.03242223341292254,13,38,
DRD1 (1812),0.0902348472529397,0.2911850113941515,13,38,
TMEM186 (25880),0.14850882809821941,0.3786800684540206,13,38,
SDR42E1 (93517),0.2789644982071562,0.42888034167029887,13,38,
RBM33 (155435),-0.09363441388425464,0.664689992690444,13,38,
ARMCX2 (9823),0.006608961976567407,0.9770541952423979,13,38,
BTBD6 (90135),0.2963350711512911,0.08687755732390234,13,38,
SRY (6736),0.011351072708678984,0.42412609653055133,13,38,
H1-10 (8971),0.03854465491772352,0.8897592916215553,13,38,
RBM43 (375287),0.248516702601155,0.2566740764937266,13,38,
